_id,ltable_Id,rtable_Id,ltable_Title,rtable_Title
12043,10010,5107,Critters 2,Avatar 2
12044,10010,6421,Critters 2,Critters
12045,10012,2550,Return of the Fly,The Land of the Enlightened
12046,10012,2708,Return of the Fly,The Lion Guard: Return of the Roar
12047,10012,4501,Return of the Fly,xXx: Return of Xander Cage
12048,10012,4505,Return of the Fly,Guardians of the Galaxy 2
12049,10012,5942,Return of the Fly,The Lion Guard: Return of the Roar
12050,10012,6761,Return of the Fly,Curse of the Bambino
12051,10013,1946,Curse of the Fly,In Praise of Shadows
12052,10013,4505,Curse of the Fly,Guardians of the Galaxy 2
12053,10013,6761,Curse of the Fly,Curse of the Bambino
12054,10021,3836,National Lampoon's Christmas Vacation,Manson Family Vacation
12055,10029,2394,Freddy vs. Jason,Freddy Got Fingered
12056,10048,493,The Hobbit: The Battle of the Five Armies (Feat. How It Should Have Ended),The Hobbit: The Battle of the Five Armies
12057,10048,6523,The Hobbit: The Battle of the Five Armies (Feat. How It Should Have Ended),The Hobbit: The Battle of the Five Armies
12058,10049,240,Forces of Nature,Hands of Stone
12059,10049,803,Forces of Nature,Hands of Stone
12060,10049,2886,Forces of Nature,For Love of Liberty
12061,10049,4656,Forces of Nature,Father of the Bride
12062,10049,6777,Forces of Nature,Forces of Nature
12063,10050,6785,Glory Daze,Glory Daze
12064,10051,6762,Gigli,Gigli
12065,10052,1813,Extract,Extract
12066,10053,1855,Surviving Christmas,A Very Murray Christmas
12067,10053,2705,Surviving Christmas,A Baby for Christmas
12068,10053,2706,Surviving Christmas,A Baby for Christmas
12069,10053,3070,Surviving Christmas,Marry Us for Christmas
12070,10053,6760,Surviving Christmas,Surviving Christmas
12071,10054,6774,Bounce,Bounce
12072,10055,6766,The Third Wheel,The Third Wheel
12073,10058,4528,Boiler Room,Boiler Room
12074,10059,4604,Wall Street: Money Never Sleeps,Sesame Street: Elmo's Magic Numbers
12075,10059,4607,Wall Street: Money Never Sleeps,Sesame Street: Elmo's Magic Numbers
12076,10061,3887,Runner Runner,Runner Runner
12077,10063,1268,One Eight Seven,One Love
12078,10063,1274,One Eight Seven,One Love
12079,10063,1764,One Eight Seven,One Part Sugar
12080,10063,2619,One Eight Seven,Mo'Nique: One Night Stand
12081,10063,2622,One Eight Seven,Mo'Nique: One Night Stand
12082,10066,3604,Mission to Mars,Mission to Mars
12083,10066,5444,Mission to Mars,Mission: Impossible
12084,10072,5437,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit
12085,10077,1060,Doubt,Doubt
12086,10083,5023,Episode dated 9 September 2006,The Last September
12087,10088,3211,Wonder Woman,Wonder
12088,10088,3398,Wonder Woman,Wonder Woman
12089,10088,3617,Wonder Woman,Another Woman
12090,10088,6802,Wonder Woman,The Other Woman
12091,10096,4555,Sand Castle,Sand Castle
12092,10099,3211,Wonder Woman,Wonder
12093,10100,246,The Batman,The Lego Batman Movie
12094,10100,1850,The Batman,The Lego Batman Movie
12095,10101,5267,Superman,Superman Returns
12096,10101,5270,Superman,Superman Returns
12097,10102,495,Untitled Superman Project,Untitled Wikileaks/HBO Project
12098,10102,1009,Untitled Superman Project,Untitled Blade Runner Project
12099,10102,1044,Untitled Superman Project,Untitled Ice Cube/David O. Russell Project
12100,10102,1721,Untitled Superman Project,Untitled Cancer Comedy
12101,10102,1795,Untitled Superman Project,Untitled Louis C.K./Zach Galifianakis Project
12102,10102,2020,Untitled Superman Project,Untitled Wes Anderson Project
12103,10102,3880,Untitled Superman Project,Untitled Woody Allen Project
12104,10102,4158,Untitled Superman Project,Quantum Project
12105,10102,4908,Untitled Superman Project,The Manhattan Project
12106,10102,5044,Untitled Superman Project,Untitled Viking Drama
12107,10102,5532,Untitled Superman Project,The Laramie Project
12108,10102,5556,Untitled Superman Project,The Laramie Project
12109,10104,495,Untitled Ben Affleck/Will Staples Project,Untitled Wikileaks/HBO Project
12110,10104,1009,Untitled Ben Affleck/Will Staples Project,Untitled Blade Runner Project
12111,10104,1044,Untitled Ben Affleck/Will Staples Project,Untitled Ice Cube/David O. Russell Project
12112,10104,1795,Untitled Ben Affleck/Will Staples Project,Untitled Louis C.K./Zach Galifianakis Project
12113,10104,2020,Untitled Ben Affleck/Will Staples Project,Untitled Wes Anderson Project
12114,10104,3880,Untitled Ben Affleck/Will Staples Project,Untitled Woody Allen Project
12115,10106,2536,Robin: The Story of Dick Grayson,Godspeed: The Story Of Page Jones
12116,10106,4954,Robin: The Story of Dick Grayson,Sledge: The Story of Frank Sledge
12117,10108,4915,Piers Morgan Tonight,Take Me Home Tonight
12118,10110,1586,Eat Pray Love,After Love
12119,10110,1947,Eat Pray Love,Eat Pray Love
12120,10110,4577,Eat Pray Love,Endless Love
12121,10110,4580,Eat Pray Love,Endless Love
12122,10111,517,Dawn of the Planet of the Apes,To The Ends of the Earth
12123,10111,674,Dawn of the Planet of the Apes,Love in the Time of Cholera
12124,10113,4917,I Am Number Four,I Am Number Four
12125,10114,5815,Cowboys & Aliens,Cowboys & Aliens
12126,10116,537,Clash of the Titans,Clash of the Titans
12127,10116,1708,Clash of the Titans,Goon: Last of the Enforcers
12128,10116,2550,Clash of the Titans,The Land of the Enlightened
12129,10116,4505,Clash of the Titans,Guardians of the Galaxy 2
12130,10116,6761,Clash of the Titans,Curse of the Bambino
12131,10118,2219,Prince of Persia: The Sands of Time,Barbie Fairytopia: Magical Twist of Time
12132,10119,2550,Wrath of the Titans,The Land of the Enlightened
12133,10119,4505,Wrath of the Titans,Guardians of the Galaxy 2
12134,10119,6761,Wrath of the Titans,Curse of the Bambino
12135,10122,5,Super Monster,The Monster
12136,10122,133,Super Monster,The Monster
12137,10122,3447,Super Monster,Breaking A Monster
12138,10129,6496,The Adjustment Bureau,The Adjustment Bureau
12139,10132,2677,Iron Man 3,Yes Man
12140,10132,3990,Iron Man 3,Early Man
12141,10132,4097,Iron Man 3,Yes Man
12142,10132,6016,Iron Man 3,C'mon Man
12143,10136,3990,Cinderella Man,Early Man
12144,10136,5825,Cinderella Man,Cinderella Man
12145,10137,1470,Hour of the Gun,Eye of the Wolf
12146,10137,3135,Hour of the Gun,King of the Dancehall
12147,10137,4406,Hour of the Gun,A Gun in the House
12148,10137,4505,Hour of the Gun,Guardians of the Galaxy 2
12149,10137,4846,Hour of the Gun,Flight of the Phoenix
12150,10137,6282,Hour of the Gun,Heart of the Beholder
12151,10137,6284,Hour of the Gun,Heart of the Beholder
12152,10137,6761,Hour of the Gun,Curse of the Bambino
12153,10139,2992,Silverado,Silverado
12154,10144,4156,Allen Quatermain and the Oriental Death Stone,Harry Potter and the Sorcerer's Stone
12155,10144,6077,Allen Quatermain and the Oriental Death Stone,"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone"
12156,10151,2032,Last Guy on Earth,Strange Days on Planet Earth 2
12157,10151,2042,Last Guy on Earth,Strange Days on Planet Earth
12158,10152,641,We Do Not Forget,Forgive and Forget
12159,10152,923,We Do Not Forget,We Are Your Friends
12160,10152,2512,We Do Not Forget,Do Not Resist
12161,10152,5897,We Do Not Forget,I Am Not Your Friend
12162,10152,5898,We Do Not Forget,I Am Not Your Friend
12163,10153,495,Untitled George Gershwin Project,Untitled Wikileaks/HBO Project
12164,10153,1009,Untitled George Gershwin Project,Untitled Blade Runner Project
12165,10153,1044,Untitled George Gershwin Project,Untitled Ice Cube/David O. Russell Project
12166,10153,1721,Untitled George Gershwin Project,Untitled Cancer Comedy
12167,10153,1795,Untitled George Gershwin Project,Untitled Louis C.K./Zach Galifianakis Project
